code,name,thshy
000766,通化金马,化学制药
002399,海普瑞,化学制药
688166,博瑞医药,化学制药
002755,奥赛康,化学制药
688076,诺泰生物,化学制药
600664,哈药股份,化学制药
600267,海正药业,化学制药
002332,仙琚制药,化学制药
300573,兴齐眼药,化学制药
002020,京新药业,化学制药
002675,东诚药业,化学制药
002019,亿帆医药,化学制药
300199,翰宇药业,化学制药
600812,华北制药,化学制药
600789,鲁抗医药,化学制药
002004,华邦健康,化学制药
605116,奥锐特,化学制药
002099,海翔药业,化学制药
688091,上海谊众,化学制药
603229,奥翔药业,化学制药
300401,花园生物,化学制药
688321,微芯生物,化学制药
000597,东北制药,化学制药
301301,川宁生物,化学制药
300723,一品红,化学制药
000756,新华制药,化学制药
300705,九典制药,化学制药
688690,纳微科技,化学制药
000813,德展健康,化学制药
002038,双鹭药业,化学制药
688658,悦康药业,化学制药
600200,江苏吴中,化学制药
000915,华特达因,化学制药
605507,国邦医药,化学制药
603367,辰欣药业,化学制药
002102,能特科技,化学制药
002550,千红制药,化学制药
000566,海南海药,化学制药
688505,复旦张江,化学制药
002437,誉衡药业,化学制药
688192,迪哲医药,化学制药
688513,苑东生物,化学制药
688382,益方生物,化学制药
600624,复旦复华,化学制药
688553,汇宇制药,化学制药
600488,津药药业,化学制药
002393,力生制药,化学制药
300436,广生堂,化学制药
300233,金城医药,化学制药
688566,吉贝尔,化学制药
300158,振东制药,化学制药
300194,福安药业,化学制药
300111,向日葵,化学制药
603676,卫信康,化学制药
600851,海欣股份,化学制药
002793,罗欣药业,化学制药
300110,华仁药业,化学制药
300267,尔康制药,化学制药
301263,泰恩康,化学制药
688799,华纳药厂,化学制药
300006,莱美药业,化学制药
000919,金陵药业,化学制药
000788,北大医药,化学制药
300583,赛托生物,化学制药
830946,森萱医药,化学制药
300497,富祥药业,化学制药
603669,灵康药业,化学制药
603235,天新药业,化学制药
603520,司太立,化学制药
000908,*ST景峰,化学制药
688221,前沿生物,化学制药
000931,中关村,化学制药
300702,天宇股份,化学制药
300204,舒泰神,化学制药
688356,键凯科技,化学制药
300381,溢多利,化学制药
600613,神奇制药,化学制药
603351,威尔药业,化学制药
601089,福元医药,化学制药
300016,北陆药业,化学制药
300636,同和药业,化学制药
688117,圣诺生物,化学制药
600513,联环药业,化学制药
300434,金石亚药,化学制药
000153,丰原药业,化学制药
603538,美诺华,化学制药
301089,拓新药业,化学制药
688176,亚虹医药,化学制药
603811,诚意药业,化学制药
003020,立方制药,化学制药
002923,润都股份,化学制药
002940,昂利康,化学制药
300452,山河药辅,化学制药
301246,宏源药业,化学制药
832735,德源药业,化学制药
688302,海创药业,化学制药
300630,普利制药,化学制药
605177,东亚药业,化学制药
603168,莎普爱思,化学制药
300086,康芝药业,化学制药
002370,亚太药业,化学制药
600774,汉商集团,化学制药
301281,科源制药,化学制药
000953,河化股份,化学制药
300254,仟源医药,化学制药
002365,永安药业,化学制药
000952,广济药业,化学制药
002826,易明医药,化学制药
688189,南新制药,化学制药
688373,盟科药业,化学制药
002742,ST三圣,化学制药
002900,哈三联,化学制药
300584,海辰药业,化学制药
430017,星昊医药,化学制药
688197,首药控股,化学制药
301211,亨迪药业,化学制药
301130,西点药业,化学制药
688247,宣泰医药,化学制药
301075,多瑞医药,化学制药
301507,民生健康,化学制药
301065,本立科技,化学制药
300966,共同药业,化学制药
603207,小方制药,化学制药
301277,新天地,化学制药
832566,梓橦宫,化学制药
002898,赛隆药业,化学制药
002872,ST天圣,化学制药
301258,富士莱,化学制药
001367,海森药业,化学制药
873167,新赣江,化学制药
430478,峆一药业,化学制药
836547,无锡晶海,化学制药
833230,欧康医药,化学制药
870656,海昇药业,化学制药
000938,紫光股份,IT服务
600845,宝信软件,IT服务
301236,软通动力,IT服务
600536,中国软件,IT服务
300339,润和软件,IT服务
000158,常山北明,IT服务
688568,中科星图,IT服务
300017,网宿科技,IT服务
300496,中科创达,IT服务
002195,岩山科技,IT服务
600131,国网信通,IT服务
002065,东华软件,IT服务
000034,神州数码,IT服务
600271,航天信息,IT服务
600446,金证股份,IT服务
300212,易华录,IT服务
688088,虹软科技,IT服务
600850,电科数字,IT服务
002368,太极股份,IT服务
002373,千方科技,IT服务
300674,宇信科技,IT服务
300682,朗新集团,IT服务
688343,云天励飞,IT服务
300170,汉得信息,IT服务
603171,税友股份,IT服务
600718,东软集团,IT服务
300290,荣科科技,IT服务
300168,万达信息,IT服务
000555,神州信息,IT服务
300678,中科信息,IT服务
600728,佳都科技,IT服务
300634,彩讯股份,IT服务
688327,云从科技,IT服务
300166,东方国信,IT服务
002232,启明信息,IT服务
600410,华胜天成,IT服务
600734,实达集团,IT服务
603859,能科科技,IT服务
600797,浙大网新,IT服务
300079,数码视讯,IT服务
002777,久远银海,IT服务
002421,达实智能,IT服务
600589,大位科技,IT服务
002649,博彦科技,IT服务
301316,慧博云通,IT服务
688787,海天瑞声,IT服务
300872,天阳科技,IT服务
002657,中科金财,IT服务
603636,南威软件,IT服务
300687,赛意信息,IT服务
002401,中远海科,IT服务
600571,信雅达,IT服务
688158,优刻得,IT服务
300287,飞利信,IT服务
300532,今天国际,IT服务
300541,先进数通,IT服务
300399,天利科技,IT服务
002642,荣联科技,IT服务
603918,金桥信息,IT服务
300245,天玑科技,IT服务
600756,浪潮软件,IT服务
300231,银信科技,IT服务
300523,辰安科技,IT服务
688365,光云科技,IT服务
300044,赛为智能,IT服务
301085,亚康股份,IT服务
688258,卓易信息,IT服务
600225,*ST卓朗,IT服务
300248,新开普,IT服务
603138,海量数据,IT服务
300288,朗玛信息,IT服务
002609,捷顺科技,IT服务
300277,海联讯,IT服务
000409,云鼎科技,IT服务
300440,运达科技,IT服务
605398,新炬网络,IT服务
300078,思创医惠,IT服务
300448,浩云科技,IT服务
002474,榕基软件,IT服务
002771,真视通,IT服务
300609,汇纳科技,IT服务
688228,开普云,IT服务
688039,当虹科技,IT服务
002331,皖通科技,IT服务
603869,ST智知,IT服务
002908,德生科技,IT服务
688562,航天软件,IT服务
002380,科远智慧,IT服务
688207,格灵深瞳,IT服务
300020,*ST银江,IT服务
688500,慧辰股份,IT服务
300746,汉嘉设计,IT服务
600476,湘邮科技,IT服务
300150,世纪瑞尔,IT服务
300250,初灵信息,IT服务
002197,ST证通,IT服务
839493,并行科技,IT服务
003005,竞业达,IT服务
300264,佳创视讯,IT服务
839790,联迪信息,IT服务
301172,君逸数码,IT服务
688229,博睿数据,IT服务
300300,ST峡创,IT服务
688227,品高股份,IT服务
301248,杰创智能,IT服务
301208,中亦科技,IT服务
301556,托普云农,IT服务
688051,佳华科技,IT服务
300419,ST浩丰,IT服务
835305,云创数据,IT服务
688509,正元地信,IT服务
832171,志晟信息,IT服务
301396,宏景科技,IT服务
300096,ST易联众,IT服务
301218,华是科技,IT服务
301178,天亿马,IT服务
688004,博汇科技,IT服务
688316,青云科技,IT服务
837748,路桥信息,IT服务
873806,云星宇,IT服务
837092,汉鑫科技,IT服务
835184,国源科技,IT服务
300167,*ST迪威,IT服务
833030,立方控股,IT服务
838227,美登科技,IT服务
430564,天润科技,IT服务
601111,中国国航,机场航运
600029,南方航空,机场航运
600115,中国东航,机场航运
600009,上海机场,机场航运
601021,春秋航空,机场航运
600221,海航控股,机场航运
600515,海南机场,机场航运
603885,吉祥航空,机场航运
600004,白云机场,机场航运
000099,中信海直,机场航运
000089,深圳机场,机场航运
002928,华夏航空,机场航运
600897,厦门空港,机场航运
002179,中航光电,军工电子
300114,中航电测,军工电子
300474,景嘉微,军工电子
002465,海格通信,军工电子
002414,高德红外,军工电子
000733,振华科技,军工电子
600562,国睿科技,军工电子
688002,睿创微纳,军工电子
002025,航天电器,军工电子
603712,七一二,军工电子
603678,火炬电子,军工电子
300762,上海瀚讯,军工电子
688375,国博电子,军工电子
300101,振芯科技,军工电子
000547,航天发展,军工电子
002151,北斗星通,军工电子
301050,雷电微力,军工电子
300045,华力创通,军工电子
002338,奥普光电,军工电子
603267,鸿远电子,军工电子
300177,中海达,军工电子
002935,天奥电子,军工电子
002519,银河电子,军工电子
300726,宏达电子,军工电子
688629,华丰科技,军工电子
300252,金信诺,军工电子
600855,航天长峰,军工电子
300123,亚光科技,军工电子
688439,振华风光,军工电子
600990,四创电子,军工电子
002446,盛路通信,军工电子
002413,雷科防务,军工电子
002189,中光学,军工电子
002214,大立科技,军工电子
688311,盟升电子,军工电子
688776,国光电气,军工电子
002383,合众思壮,军工电子
600590,泰豪科技,军工电子
688522,纳睿雷达,军工电子
300629,新劲刚,军工电子
300397,天和防务,军工电子
001270,铖昌科技,军工电子
688788,科思科技,军工电子
688636,智明达,军工电子
300447,全信股份,军工电子
301592,六九一二,军工电子
688682,霍莱沃,军工电子
301517,陕西华达,军工电子
301213,观想科技,军工电子
688084,晶品特装,军工电子
301302,华如科技,军工电子
688132,邦彦技术,军工电子
002977,天箭科技,军工电子
002231,奥维通信,军工电子
688511,天微电子,军工电子
688081,兴图新科,军工电子
688011,新光光电,军工电子
301571,国科天成,军工电子
688552,航天南湖,军工电子
688053,思科瑞,军工电子
688272,富吉瑞,军工电子
688175,高凌信息,军工电子
920008,成电光信,军工电子
600150,中国船舶,军工装备
600760,中航沈飞,军工装备
601989,中国重工,军工装备
600893,航发动力,军工装备
601698,中国卫通,军工装备
002625,光启技术,军工装备
000768,中航西飞,军工装备
600372,中航机载,军工装备
600862,中航高科,军工装备
600118,中国卫星,军工装备
600765,中航重机,军工装备
600879,航天电子,军工装备
300699,光威复材,军工装备
000738,航发控制,军工装备
688122,西部超导,军工装备
600038,中直股份,军工装备
600316,洪都航空,军工装备
600764,中国海防,军工装备
000519,中兵红箭,军工装备
300395,菲利华,军工装备
600685,中船防务,军工装备
002389,航天彩虹,军工装备
600967,内蒙一机,军工装备
600435,北方导航,军工装备
300775,三角防务,军工装备
300777,中简科技,军工装备
300034,钢研高纳,军工装备
688297,中无人机,军工装备
601606,长城军工,军工装备
002265,建设工业,军工装备
300008,天海防务,军工装备
300527,中船应急,军工装备
002023,海特高新,军工装备
688586,江航装备,军工装备
300722,新余国科,军工装备
601890,亚星锚链,军工装备
600391,航发科技,军工装备
605123,派克新材,军工装备
688563,航材股份,军工装备
003009,中天火箭,军工装备
300581,晨曦航空,军工装备
300065,海兰信,军工装备
688239,航宇科技,军工装备
688066,航天宏图,军工装备
000561,烽火电子,军工装备
600184,光电股份,军工装备
002111,威海广泰,军工装备
000697,炼石航空,军工装备
002985,北摩高科,军工装备
688685,迈信林,军工装备
300900,广联航空,军工装备
688281,华秦科技,军工装备
300424,航新科技,军工装备
002651,利君股份,军工装备
688543,国科军工,军工装备
688510,航亚科技,军工装备
002297,博云新材,军工装备
002933,新兴装备,军工装备
300719,安达维尔,军工装备
000576,甘化科工,军工装备
688070,纵横股份,军工装备
300696,爱乐达,军工装备
300589,江龙船艇,军工装备
002829,星网宇达,军工装备
688708,佳驰科技,军工装备
300810,中科海讯,军工装备
688287,ST观典,军工装备
300875,捷强装备,军工装备
300600,ST瑞科,军工装备
688231,隆达股份,军工装备
688523,航天环宇,军工装备
300922,天秦装备,军工装备
301586,佳力奇,军工装备
871642,通易航天,军工装备
688282,*ST导航,军工装备
688237,超卓航科,军工装备
301357,北方长龙,军工装备
837006,晟楠科技,军工装备
603261,立航科技,军工装备
300965,*ST恒宇,军工装备
603195,公牛集团,家居用品
603833,欧派家居,家居用品
603899,晨光股份,家居用品
603816,顾家家居,家居用品
002572,索菲亚,家居用品
301004,嘉益股份,家居用品
301101,明月镜片,家居用品
605099,共创草坪,家居用品
603992,松霖科技,家居用品
003012,东鹏控股,家居用品
603848,好太太,家居用品
603008,喜临门,家居用品
002489,浙江永强,家居用品
002678,珠江钢琴,家居用品
603408,建霖家居,家居用品
603801,志邦家居,家居用品
603615,茶花股份,家居用品
002301,齐心集团,家居用品
603268,松发股份,家居用品
300729,乐歌股份,家居用品
603610,麒盛科技,家居用品
603661,恒林股份,家居用品
000910,大亚圣象,家居用品
603313,梦百合,家居用品
002094,青岛金王,家居用品
301011,华立科技,家居用品
301376,致欧科技,家居用品
002103,广博股份,家居用品
605268,王力安防,家居用品
603600,永艺股份,家居用品
002631,德尔未来,家居用品
002899,英派斯,家居用品
001216,华瓷股份,家居用品
603208,江山欧派,家居用品
605299,舒华体育,家居用品
002162,悦心健康,家居用品
603180,金牌家居,家居用品
605080,浙江自然,家居用品
603898,好莱客,家居用品
001323,慕思股份,家居用品
002862,实丰文化,家居用品
300993,玉马遮阳,家居用品
002348,高乐股份,家居用品
600337,美克家居,家居用品
300703,创源股份,家居用品
301061,匠心家居,家居用品
301055,张小泉,家居用品
002918,蒙娜丽莎,家居用品
603385,惠达卫浴,家居用品
002615,哈尔斯,家居用品
601996,丰林集团,家居用品
600265,景谷林业,家居用品
603221,爱丽家居,家居用品
600599,ST熊猫,家居用品
300616,尚品宅配,家居用品
603326,我乐家居,家居用品
002790,瑞尔特,家居用品
605155,西大门,家居用品
603818,曲美家居,家居用品
603725,天安新材,家居用品
002084,海鸥住工,家居用品
603838,四通股份,家居用品
603226,菲林格尔,家居用品
603389,亚振家居,家居用品
301193,家联科技,家居用品
301336,趣睡科技,家居用品
002853,皮阿诺,家居用品
603021,山东华鹏,家居用品
603709,中源家居,家居用品
001211,双枪科技,家居用品
001322,箭牌家居,家居用品
300329,海伦钢琴,家居用品
300640,德艺文创,家居用品
002571,德力股份,家居用品
002798,帝欧家居,家居用品
001222,源飞宠物,家居用品
003011,海象新材,家居用品
834765,美之高,家居用品
301335,天元宠物,家居用品
301113,雅艺科技,家居用品
300749,顶固集创,家居用品
300163,ST先锋,家居用品
300651,金陵体育,家居用品
603091,众鑫股份,家居用品
301356,天振股份,家居用品
001238,浙江正特,家居用品
001300,三柏硕,家居用品
831445,龙竹科技,家居用品
603216,梦天家居,家居用品
001368,通达创智,家居用品
603272,联翔股份,家居用品
301227,森鹰窗业,家居用品
301287,康力源,家居用品
301588,美新科技,家居用品
873132,泰鹏智能,家居用品
002415,海康威视,计算机设备
603019,中科曙光,计算机设备
000977,浪潮信息,计算机设备
000066,中国长城,计算机设备
002180,纳思达,计算机设备
002236,大华股份,计算机设备
002152,广电运通,计算机设备
600100,同方股份,计算机设备
000997,新大陆,计算机设备
002268,电科网安,计算机设备
872808,曙光数创,计算机设备
688475,萤石网络,计算机设备
603516,淳中科技,计算机设备
300130,新国都,计算机设备
300455,航天智装,计算机设备
603508,思维列控,计算机设备
603496,恒为科技,计算机设备
605118,力鼎光电,计算机设备
300302,同有科技,计算机设备
300333,兆日科技,计算机设备
300324,旋极信息,计算机设备
002577,雷柏科技,计算机设备
300790,宇瞳光学,计算机设备
002970,锐明技术,计算机设备
300847,中船汉光,计算机设备
002512,达华智能,计算机设备
300249,依米康,计算机设备
300042,朗科科技,计算机设备
002376,新北洋,计算机设备
300531,优博讯,计算机设备
300552,万集科技,计算机设备
300386,飞天诚信,计算机设备
300691,联合光电,计算机设备
002869,金溢科技,计算机设备
603106,恒银科技,计算机设备
002912,中新赛克,计算机设备
300941,创识科技,计算机设备
300479,神思电子,计算机设备
603660,苏州科达,计算机设备
301600,慧翰股份,计算机设备
300659,中孚信息,计算机设备
002990,盛视科技,计算机设备
301589,诺瓦星云,计算机设备
300551,古鳌科技,计算机设备
872190,雷神科技,计算机设备
002528,ST英飞拓,计算机设备
001339,智微智能,计算机设备
002835,同为股份,计算机设备
301339,通行宝,计算机设备
300368,ST汇金,计算机设备
300546,雄帝科技,计算机设备
300449,汉邦高科,计算机设备
300884,狄耐克,计算机设备
688060,云涌科技,计算机设备
301330,熵基科技,计算机设备
300588,熙菱信息,计算机设备
300645,正元智慧,计算机设备
300743,天地数码,计算机设备
300771,智莱科技,计算机设备
301391,卡莱特,计算机设备
300270,中威电子,计算机设备
003004,声迅股份,计算机设备
688489,三未信安,计算机设备
301318,维海德,计算机设备
688619,罗普特,计算机设备
688288,鸿泉物联,计算机设备
300155,安居宝,计算机设备
300508,维宏股份,计算机设备
301042,安联锐视,计算机设备
300789,唐源电气,计算机设备
300807,天迈科技,计算机设备
688307,中润光学,计算机设备
301117,佳缘科技,计算机设备
300845,捷安高科,计算机设备
300462,华铭智能,计算机设备
301503,智迪科技,计算机设备
001229,魅视科技,计算机设备
430090,同辉信息,计算机设备
430198,微创光电,计算机设备
836395,朗鸿科技,计算机设备
870976,视声智能,计算机设备
300748,金力永磁,金属新材料
601137,博威合金,金属新材料
000970,中科三环,金属新材料
300811,铂科新材,金属新材料
000969,安泰科技,金属新材料
000795,英洛华,金属新材料
300224,正海磁材,金属新材料
688190,云路股份,金属新材料
600366,宁波韵升,金属新材料
600255,鑫科材料,金属新材料
300855,图南股份,金属新材料
605158,华达新材,金属新材料
300127,银河磁体,金属新材料
688102,斯瑞新材,金属新材料
688456,有研粉材,金属新材料
603978,深圳新星,金属新材料
688786,悦安新材,金属新材料
301522,上大股份,金属新材料
300835,龙磁科技,金属新材料
688077,大地熊,金属新材料
873576,天力复合,金属新材料
300963,中洲特材,金属新材料
301622,英思特,金属新材料
000633,合金投资,金属新材料
603045,福达合金,金属新材料
301141,中科磁业,金属新材料
300930,屹通新材,金属新材料
831152,昆工科技,金属新材料
833751,惠同新材,金属新材料
002607,中公教育,教育
300010,豆神教育,教育
002093,国脉科技,教育
600880,博瑞传播,教育
000526,学大教育,教育
300688,创业黑马,教育
600636,国新文化,教育
605098,行动教育,教育
600730,中国高科,教育
300192,科德教育,教育
300359,全通教育,教育
600661,昂立教育,教育
002659,凯文教育,教育
003032,传智教育,教育
300338,*ST开元,教育
603377,ST东时,教育
600455,博通股份,教育
600585,海螺水泥,建筑材料
000786,北新建材,建筑材料
600176,中国巨石,建筑材料
002271,东方雨虹,建筑材料
002080,中材科技,建筑材料
603737,三棵树,建筑材料
002372,伟星新材,建筑材料
600801,华新水泥,建筑材料
601636,旗滨集团,建筑材料
601992,金隅集团,建筑材料
000935,四川双马,建筑材料
000877,天山股份,建筑材料
000012,南玻A,建筑材料
002233,塔牌集团,建筑材料
002302,西部建设,建筑材料
600326,西藏天路,建筑材料
002043,兔宝宝,建筑材料
000401,冀东水泥,建筑材料
603256,宏和科技,建筑材料
000672,上峰水泥,建筑材料
600449,宁夏建材,建筑材料
002088,鲁阳节能,建筑材料
600425,青松建化,建筑材料
002785,万里石,建筑材料
301526,国际复材,建筑材料
002641,公元股份,建筑材料
603038,华立股份,建筑材料
300737,科顺股份,建筑材料
002225,濮耐股份,建筑材料
600819,耀皮玻璃,建筑材料
002392,北京利尔,建筑材料
000789,万年青,建筑材料
002457,青龙管业,建筑材料
002791,坚朗五金,建筑材料
605006,山东玻纤,建筑材料
300374,中铁装配,建筑材料
002596,海南瑞泽,建筑材料
600293,三峡新材,建筑材料
600668,尖峰集团,建筑材料
603601,再升科技,建筑材料
002201,正威新材,建筑材料
002333,罗普斯金,建筑材料
300986,志特新材,建筑材料
603856,东宏股份,建筑材料
603378,亚士创能,建筑材料
300196,长海股份,建筑材料
000055,方大集团,建筑材料
605318,法狮龙,建筑材料
002694,顾地科技,建筑材料
002398,垒知集团,建筑材料
002613,北玻股份,建筑材料
002671,龙泉股份,建筑材料
001212,中旗新材,建筑材料
300715,凯伦股份,建筑材料
002066,瑞泰科技,建筑材料
600678,四川金顶,建筑材料
301010,晶雪节能,建筑材料
688119,中钢洛耐,建筑材料
000619,海螺新材,建筑材料
300198,纳川股份,建筑材料
605122,四方新材,建筑材料
600802,福建水泥,建筑材料
002247,聚力文化,建筑材料
300234,开尔新材,建筑材料
300599,雄塑科技,建筑材料
002205,国统股份,建筑材料
003037,三和管桩,建筑材料
002652,扬子新材,建筑材料
001296,长江材料,建筑材料
603616,韩建河山,建筑材料
839792,东和新材,建筑材料
002718,友邦吊顶,建筑材料
301429,森泰股份,建筑材料
833580,科创新材,建筑材料
601668,中国建筑,建筑装饰
601390,中国中铁,建筑装饰
601800,中国交建,建筑装饰
601186,中国铁建,建筑装饰
601868,中国能建,建筑装饰
601669,中国电建,建筑装饰
601618,中国中冶,建筑装饰
601117,中国化学,建筑装饰
600039,四川路桥,建筑装饰
601611,中国核建,建筑装饰
600170,上海建工,建筑装饰
600820,隧道股份,建筑装饰
600970,中材国际,建筑装饰
600248,陕建股份,建筑装饰
600667,太极实业,建筑装饰
301091,深城交,建筑装饰
300284,苏交科,建筑装饰
000628,高新发展,建筑装饰
000032,深桑达A,建筑装饰
601068,中铝国际,建筑装饰
002061,浙江交科,建筑装饰
300492,华图山鼎,建筑装饰
600133,东湖高新,建筑装饰
002051,中工国际,建筑装饰
002761,浙江建投,建筑装饰
002081,金螳螂,建筑装饰
000928,中钢国际,建筑装饰
000065,北方国际,建筑装饰
000498,山东路桥,建筑装饰
002541,鸿路钢构,建筑装饰
600629,华建集团,建筑装饰
600502,安徽建工,建筑装饰
002482,广田集团,建筑装饰
601226,华电科工,建筑装饰
002163,海南发展,建筑装饰
002941,新疆交建,建筑装饰
600720,中交设计,建筑装饰
002542,中化岩土,建筑装饰
001267,汇绿生态,建筑装饰
601886,江河集团,建筑装饰
600477,杭萧钢构,建筑装饰
600284,浦东建设,建筑装饰
003013,地铁设计,建筑装饰
600496,精工钢构,建筑装饰
603929,亚翔集成,建筑装饰
600939,重庆建工,建筑装饰
002060,广东建工,建筑装饰
600491,龙元建设,建筑装饰
603018,华设集团,建筑装饰
301058,中粮科工,建筑装饰
002140,东华科技,建筑装饰
603098,森特股份,建筑装饰
002375,亚厦股份,建筑装饰
002062,宏润建设,建筑装饰
603357,设计总院,建筑装饰
605598,上海港湾,建筑装饰
601789,宁波建工,建筑装饰
603007,*ST花王,建筑装饰
300712,永福股份,建筑装饰
002116,中国海诚,建筑装饰
002135,东南网架,建筑装饰
300384,三联虹普,建筑装饰
605167,利柏特,建筑装饰
002047,宝鹰股份,建筑装饰
002307,北新路桥,建筑装饰
600853,龙建股份,建筑装饰
002989,中天精装,建筑装饰
000779,甘咨询,建筑装饰
002431,棕榈股份,建筑装饰
600512,腾达建设,建筑装饰
300982,苏文电能,建筑装饰
603030,全筑股份,建筑装饰
603815,交建股份,建筑装饰
002323,雅博股份,建筑装饰
003001,中岩大地,建筑装饰
002628,成都路桥,建筑装饰
301038,深水规院,建筑装饰
300826,测绘股份,建筑装饰
002743,富煌钢构,建筑装饰
002593,日上集团,建筑装饰
002663,普邦股份,建筑装饰
002949,华阳国际,建筑装饰
603153,上海建科,建筑装饰
603843,正平股份,建筑装饰
605289,罗曼股份,建筑装饰
603955,大千生态,建筑装饰
300989,蕾奥规划,建筑装饰
603909,建发合诚,建筑装饰
301046,能辉科技,建筑装饰
002586,*ST围海,建筑装饰
300778,新城市,建筑装饰
300675,建科院,建筑装饰
603017,中衡设计,建筑装饰
002822,ST中装,建筑装饰
300732,设研院,建筑装饰
002811,郑中设计,建筑装饰
603637,镇海股份,建筑装饰
300983,尤安设计,建筑装饰
300668,杰恩设计,建筑装饰
603860,中公高科,建筑装饰
300621,维业股份,建筑装饰
301027,华蓝集团,建筑装饰
300506,*ST名家,建筑装饰
603458,勘设股份,建筑装饰
300500,启迪设计,建筑装饰
300977,深圳瑞捷,建筑装饰
002713,东易日盛,建筑装饰
601133,柏诚股份,建筑装饰
603828,ST柯利达,建筑装饰
300536,*ST农尚,建筑装饰
002963,豪尔赛,建筑装饰
002775,文科股份,建筑装饰
300949,奥雅股份,建筑装饰
301505,苏州规划,建筑装饰
000010,美丽生态,建筑装饰
300564,筑博设计,建筑装饰
605178,时空科技,建筑装饰
836892,广咨国际,建筑装饰
600234,*ST科新,建筑装饰
600193,创兴资源,建筑装饰
002883,中设股份,建筑装饰
002620,瑞和股份,建筑装饰
603316,诚邦股份,建筑装饰
301136,招标股份,建筑装饰
002789,建艺集团,建筑装饰
605303,园林股份,建筑装饰
605287,德才股份,建筑装饰
300635,中达安,建筑装饰
301098,金埔园林,建筑装饰
002856,美芝股份,建筑装饰
300649,杭州园林,建筑装饰
002200,ST交投,建筑装饰
300517,海波重科,建筑装饰
301390,经纬股份,建筑装饰
920099,瑞华技术,建筑装饰
300029,ST天龙,建筑装饰
603163,圣晖集成,建筑装饰
301167,建研设计,建筑装饰
603388,ST元成,建筑装饰
920019,铜冠矿建,建筑装饰
002830,名雕股份,建筑装饰
300117,*ST嘉寓,建筑装饰
603137,恒尚节能,建筑装饰
300844,山水比德,建筑装饰
301365,矩阵股份,建筑装饰
603176,汇通集团,建筑装饰
835857,百甲科技,建筑装饰
836149,旭杰科技,建筑装饰
833427,华维设计,建筑装饰
833873,中设咨询,建筑装饰
301024,霍普股份,建筑装饰
601888,中国中免,零售
600415,小商品城,零售
601933,永辉超市,零售
000564,供销大集,零售
600655,豫园股份,零售
000785,居然智家,零售
002416,爱施德,零售
600827,百联股份,零售
600859,王府井,零售
301078,孩子王,零售
600185,格力地产,零售
000829,天音控股,零售
000061,农产品,零售
300972,万辰集团,零售
601828,美凯龙,零售
002277,友阿股份,零售
600694,大商股份,零售
000501,武商集团,零售
000058,深赛格,零售
000759,中百集团,零售
600828,茂业商业,零售
600605,汇通能源,零售
603708,家家悦,零售
300755,华致酒行,零售
002419,天虹股份,零售
002697,红旗连锁,零售
